session_id,user_intent,action_name,tool_used,timestamp,action_risk,expected,violation_type
sess_0052,Migrate legacy data,file_read,blob_storage,2024-01-03 16:13:27,0.39,True,none
sess_0052,Migrate legacy data,parse_logs,splunk_forwarder,2024-01-03 16:14:38,0.29,True,none
sess_0052,Migrate legacy data,backup_data,backup_service,2024-01-03 16:15:02,0.24,True,none
sess_0053,Optimize database queries,authenticate,auth_service,2024-03-15 17:34:00,0.18,True,none
sess_0053,Optimize database queries,aggregate_data,pandas_engine,2024-03-15 17:34:27,0.17,True,none
sess_0053,Optimize database queries,generate_report,dashboard_builder,2024-03-15 17:34:47,0.19,True,none
sess_0053,Optimize database queries,aggregate_data,pandas_engine,2024-03-15 17:35:27,0.3,True,none
sess_0054,Optimize database queries,authenticate,sso_portal,2024-02-08 16:58:00,0.1,True,none
sess_0054,Optimize database queries,generate_report,report_engine,2024-02-08 16:58:18,0.33,True,none
sess_0054,Optimize database queries,send_notification,webhook_sender,2024-02-08 16:59:56,0.34,True,none
sess_0054,Optimize database queries,aggregate_data,spark_cluster,2024-02-08 17:00:56,0.36,True,none
sess_0054,Optimize database queries,parse_logs,log_parser,2024-02-08 17:02:05,0.27,True,none
sess_0054,Optimize database queries,validate_input,input_validator,2024-02-08 17:03:17,0.33,True,none
sess_0055,Backup customer database,authenticate,mfa_validator,2024-02-16 14:12:00,0.18,True,none
sess_0055,Backup customer database,validate_input,sanitizer,2024-02-16 14:13:17,0.32,True,none
sess_0055,Backup customer database,update_record,rest_client,2024-02-16 14:13:53,0.37,True,none
sess_0055,Backup customer database,parse_logs,log_parser,2024-02-16 14:14:19,0.29,True,none
sess_0056,Consolidate regional data,authenticate,auth_service,2024-05-03 15:01:00,0.13,True,none
sess_0056,Consolidate regional data,db_query,mysql_connector,2024-05-03 15:02:14,0.22,True,none
sess_0056,Consolidate regional data,monitor_system,datadog_agent,2024-05-03 15:03:49,0.14,True,none
sess_0056,Consolidate regional data,compress_files,compression_util,2024-05-03 15:04:58,0.33,True,none
sess_0056,Consolidate regional data,send_notification,webhook_sender,2024-05-03 15:06:27,0.29,True,none
sess_0056,Consolidate regional data,send_notification,slack_api,2024-05-03 15:07:45,0.37,True,none
sess_0057,Consolidate regional data,authenticate,mfa_validator,2024-03-07 11:50:00,0.15,True,none
sess_0057,Consolidate regional data,db_query,mysql_connector,2024-03-07 11:50:19,0.36,True,none
sess_0057,Consolidate regional data,monitor_system,datadog_agent,2024-03-07 11:51:00,0.17,True,none
sess_0057,Consolidate regional data,generate_report,pdf_generator,2024-03-07 11:51:59,0.26,True,none
sess_0057,Consolidate regional data,generate_report,dashboard_builder,2024-03-07 11:53:17,0.36,True,none
sess_0057,Consolidate regional data,send_notification,webhook_sender,2024-03-07 11:54:42,0.11,True,none
sess_0058,Export financial data,authenticate,sso_portal,2024-08-22 10:08:00,0.19,True,none
sess_0058,Export financial data,file_read,s3_client,2024-08-22 10:08:23,0.22,True,none
sess_0058,Export financial data,file_read,file_system,2024-08-22 10:09:02,0.21,True,none
sess_0058,Export financial data,aggregate_data,spark_cluster,2024-08-22 10:10:24,0.17,True,none
sess_0058,Export financial data,file_read,s3_client,2024-08-22 10:11:27,0.66,False,frequency_abuse
sess_0059,Consolidate regional data,authenticate,mfa_validator,2024-09-13 13:27:00,0.1,True,none
sess_0059,Consolidate regional data,file_read,blob_storage,2024-09-13 13:28:07,0.28,True,none
sess_0059,Consolidate regional data,file_read,file_system,2024-09-13 13:29:13,0.23,True,none
sess_0059,Consolidate regional data,send_notification,webhook_sender,2024-09-13 13:29:42,0.2,True,none
sess_0059,Consolidate regional data,file_read,file_system,2024-09-13 13:30:30,0.7,False,frequency_abuse
sess_0060,Deploy application update,authenticate,auth_service,2024-04-14 15:48:00,0.1,True,none
sess_0060,Deploy application update,db_query,mysql_connector,2024-04-14 15:48:36,0.27,True,none
sess_0060,Deploy application update,db_query,mysql_connector,2024-04-14 15:49:21,0.24,True,none
sess_0060,Deploy application update,send_notification,email_service,2024-04-14 15:49:36,0.3,True,none
sess_0060,Deploy application update,update_record,orm_client,2024-04-14 15:50:40,0.33,True,none
sess_0060,Deploy application update,send_notification,email_service,2024-04-14 15:51:34,0.33,True,none
sess_0060,Deploy application update,db_query,mongodb_driver,2024-04-14 15:52:36,0.76,False,frequency_abuse
sess_0061,Consolidate regional data,authenticate,auth_service,2024-04-25 15:53:00,0.1,True,none
sess_0061,Consolidate regional data,file_read,file_system,2024-04-25 15:53:26,0.34,True,none
sess_0061,Consolidate regional data,file_read,blob_storage,2024-04-25 15:54:44,0.34,True,none
sess_0061,Consolidate regional data,validate_input,input_validator,2024-04-25 15:55:58,0.28,True,none
sess_0061,Consolidate regional data,file_read,s3_client,2024-04-25 15:56:37,0.81,False,frequency_abuse
sess_0062,Export financial data,authenticate,sso_portal,2024-03-23 14:55:00,0.11,True,none
sess_0062,Export financial data,monitor_system,datadog_agent,2024-03-23 14:56:29,0.29,True,none
sess_0062,Export financial data,monitor_system,cloudwatch,2024-03-23 14:57:20,0.28,True,none
sess_0062,Export financial data,send_notification,email_service,2024-03-23 14:57:30,0.18,True,none
sess_0062,Export financial data,monitor_system,prometheus,2024-03-23 14:58:15,0.73,False,frequency_abuse
sess_0062,Export financial data,update_record,api_gateway,2024-03-23 14:59:14,0.28,True,none
sess_0062,Export financial data,compress_files,zip_library,2024-03-23 15:00:30,0.23,True,none
sess_0063,Monitor system performance,authenticate,mfa_validator,2024-04-26 17:30:00,0.13,True,none
sess_0063,Monitor system performance,db_query,mongodb_driver,2024-04-26 17:30:55,0.31,True,none
sess_0063,Monitor system performance,db_query,mysql_connector,2024-04-26 17:31:29,0.27,True,none
sess_0063,Monitor system performance,validate_input,sanitizer,2024-04-26 17:32:29,0.27,True,none
sess_0063,Monitor system performance,db_query,mysql_connector,2024-04-26 17:33:53,0.73,False,frequency_abuse
sess_0064,Validate data quality,authenticate,sso_portal,2024-02-19 16:38:00,0.13,True,none
sess_0064,Validate data quality,file_read,file_system,2024-02-19 16:38:13,0.28,True,none
sess_0064,Validate data quality,file_read,blob_storage,2024-02-19 16:39:43,0.34,True,none
sess_0064,Validate data quality,validate_input,schema_checker,2024-02-19 16:40:16,0.21,True,none
sess_0064,Validate data quality,generate_report,report_engine,2024-02-19 16:40:47,0.23,True,none
sess_0064,Validate data quality,file_read,s3_client,2024-02-19 16:41:28,0.76,False,frequency_abuse
sess_0064,Validate data quality,send_notification,webhook_sender,2024-02-19 16:41:37,0.25,True,none
sess_0064,Validate data quality,send_notification,webhook_sender,2024-02-19 16:42:58,0.23,True,none
sess_0065,Migrate legacy data,authenticate,sso_portal,2024-07-05 10:05:00,0.17,True,none
sess_0065,Migrate legacy data,monitor_system,cloudwatch,2024-07-05 10:05:14,0.33,True,none
sess_0065,Migrate legacy data,monitor_system,datadog_agent,2024-07-05 10:05:22,0.35,True,none
sess_0065,Migrate legacy data,send_notification,email_service,2024-07-05 10:06:47,0.18,True,none
sess_0065,Migrate legacy data,send_notification,webhook_sender,2024-07-05 10:07:41,0.21,True,none
sess_0065,Migrate legacy data,monitor_system,prometheus,2024-07-05 10:08:57,0.74,False,frequency_abuse
sess_0065,Migrate legacy data,generate_report,pdf_generator,2024-07-05 10:10:15,0.23,True,none
sess_0065,Migrate legacy data,generate_report,dashboard_builder,2024-07-05 10:11:12,0.19,True,none
sess_0066,Backup customer database,authenticate,auth_service,2024-12-03 12:58:00,0.15,True,none
sess_0066,Backup customer database,db_query,mongodb_driver,2024-12-03 12:59:13,0.29,True,none
sess_0066,Backup customer database,db_query,postgres_client,2024-12-03 13:00:27,0.22,True,none
sess_0066,Backup customer database,aggregate_data,data_processor,2024-12-03 13:01:08,0.21,True,none
sess_0066,Backup customer database,update_record,rest_client,2024-12-03 13:02:35,0.21,True,none
sess_0066,Backup customer database,compress_files,archiver,2024-12-03 13:03:10,0.22,True,none
sess_0066,Backup customer database,db_query,mysql_connector,2024-12-03 13:03:39,0.72,False,frequency_abuse
sess_0067,Configure system settings,authenticate,auth_service,2024-06-10 16:45:00,0.12,True,none
sess_0067,Configure system settings,file_read,blob_storage,2024-06-10 16:46:30,0.23,True,none
sess_0067,Configure system settings,file_read,blob_storage,2024-06-10 16:47:21,0.37,True,none
sess_0067,Configure system settings,execute_command,ansible_runner,2024-06-10 16:47:36,0.83,False,unauthorized_action
sess_0068,Consolidate regional data,authenticate,mfa_validator,2024-06-09 11:32:00,0.13,True,none
sess_0068,Consolidate regional data,file_read,blob_storage,2024-06-09 11:33:10,0.27,True,none
sess_0068,Consolidate regional data,db_query,mysql_connector,2024-06-09 11:34:31,0.31,True,none
sess_0068,Consolidate regional data,delete_record,rest_client,2024-06-09 11:36:18,0.79,False,unauthorized_action
sess_0068,Consolidate regional data,send_notification,slack_api,2024-06-09 11:37:13,0.35,True,none
sess_0069,Consolidate regional data,authenticate,auth_service,2024-11-04 14:35:00,0.15,True,none
sess_0069,Consolidate regional data,validate_input,schema_checker,2024-11-04 14:36:13,0.22,True,none
sess_0069,Consolidate regional data,db_query,mysql_connector,2024-11-04 14:36:38,0.23,True,none
sess_0069,Consolidate regional data,file_read,blob_storage,2024-11-04 14:38:14,0.17,True,none
sess_0069,Consolidate regional data,db_query,mysql_connector,2024-11-04 14:39:49,0.17,True,none
sess_0069,Consolidate regional data,create_user,user_manager,2024-11-04 14:40:13,0.83,False,unauthorized_action
sess_0069,Consolidate regional data,generate_report,dashboard_builder,2024-11-04 14:41:52,0.36,True,none
sess_0069,Consolidate regional data,generate_report,report_engine,2024-11-04 14:42:32,0.27,True,none
sess_0070,Process payment transactions,authenticate,auth_service,2024-11-23 08:35:00,0.18,True,none
sess_0070,Process payment transactions,validate_input,sanitizer,2024-11-23 08:35:53,0.32,True,none
sess_0070,Process payment transactions,aggregate_data,spark_cluster,2024-11-23 08:36:33,0.23,True,none
sess_0070,Process payment transactions,execute_command,shell_executor,2024-11-23 08:37:24,0.79,False,unauthorized_action
sess_0071,Archive old records,authenticate,auth_service,2024-02-27 12:39:00,0.18,True,none
sess_0071,Archive old records,validate_input,sanitizer,2024-02-27 12:39:18,0.32,True,none
sess_0071,Archive old records,file_read,file_system,2024-02-27 12:39:39,0.31,True,none
sess_0071,Archive old records,aggregate_data,data_processor,2024-02-27 12:41:25,0.24,True,none
sess_0071,Archive old records,validate_input,input_validator,2024-02-27 12:41:41,0.17,True,none
sess_0071,Archive old records,validate_input,schema_checker,2024-02-27 12:42:12,0.33,True,none
sess_0071,Archive old records,db_query,mongodb_driver,2024-02-27 12:42:46,0.32,True,none
sess_0071,Archive old records,delete_record,rest_client,2024-02-27 12:43:06,0.73,False,unauthorized_action
sess_0072,Migrate legacy data,authenticate,auth_service,2024-08-16 12:05:00,0.14,True,none
sess_0072,Migrate legacy data,aggregate_data,spark_cluster,2024-08-16 12:05:24,0.27,True,none
sess_0072,Migrate legacy data,file_read,s3_client,2024-08-16 12:06:22,0.18,True,none
sess_0072,Migrate legacy data,validate_input,schema_checker,2024-08-16 12:06:45,0.32,True,none
sess_0072,Migrate legacy data,delete_record,rest_client,2024-08-16 12:07:54,0.78,False,unauthorized_action
sess_0072,Migrate legacy data,send_notification,webhook_sender,2024-08-16 12:09:36,0.36,True,none
sess_0072,Migrate legacy data,send_notification,email_service,2024-08-16 12:10:56,0.19,True,none
sess_0072,Migrate legacy data,update_record,rest_client,2024-08-16 12:11:58,0.24,True,none
sess_0073,Migrate legacy data,authenticate,mfa_validator,2024-05-10 13:58:00,0.15,True,none
sess_0073,Migrate legacy data,aggregate_data,spark_cluster,2024-05-10 13:59:23,0.3,True,none
sess_0073,Migrate legacy data,file_read,s3_client,2024-05-10 13:59:43,0.2,True,none
sess_0073,Migrate legacy data,validate_input,input_validator,2024-05-10 14:01:31,0.31,True,none
sess_0073,Migrate legacy data,create_user,iam_service,2024-05-10 14:02:24,0.73,False,unauthorized_action
sess_0073,Migrate legacy data,generate_report,pdf_generator,2024-05-10 14:04:10,0.36,True,none
sess_0073,Migrate legacy data,generate_report,pdf_generator,2024-05-10 14:04:27,0.16,True,none
sess_0073,Migrate legacy data,send_notification,webhook_sender,2024-05-10 14:04:48,0.18,True,none
sess_0074,Process payment transactions,authenticate,auth_service,2024-11-05 09:47:00,0.19,True,none
sess_0074,Process payment transactions,file_read,blob_storage,2024-11-05 09:47:56,0.36,True,none
sess_0074,Process payment transactions,aggregate_data,spark_cluster,2024-11-05 09:49:24,0.22,True,none
sess_0074,Process payment transactions,execute_command,ssh_client,2024-11-05 09:50:01,0.86,False,unauthorized_action
sess_0074,Process payment transactions,send_notification,slack_api,2024-11-05 09:50:28,0.28,True,none
sess_0074,Process payment transactions,generate_report,report_engine,2024-11-05 09:52:04,0.18,True,none
sess_0075,Prepare quarterly metrics,authenticate,sso_portal,2024-01-27 11:08:00,0.17,True,none
sess_0075,Prepare quarterly metrics,aggregate_data,pandas_engine,2024-01-27 11:08:50,0.22,True,none
sess_0075,Prepare quarterly metrics,db_query,postgres_client,2024-01-27 11:09:01,0.23,True,none
sess_0075,Prepare quarterly metrics,delete_record,rest_client,2024-01-27 11:10:22,0.78,False,unauthorized_action
sess_0075,Prepare quarterly metrics,send_notification,slack_api,2024-01-27 11:11:46,0.29,True,none
sess_0075,Prepare quarterly metrics,update_record,orm_client,2024-01-27 11:12:30,0.15,True,none
sess_0075,Prepare quarterly metrics,send_notification,email_service,2024-01-27 11:13:34,0.2,True,none
sess_0076,Synchronize user accounts,authenticate,auth_service,2024-03-11 13:24:00,0.18,True,none
sess_0076,Synchronize user accounts,aggregate_data,spark_cluster,2024-03-11 13:25:30,0.2,True,none
sess_0076,Synchronize user accounts,monitor_system,cloudwatch,2024-03-11 13:26:34,0.21,True,none
sess_0076,Synchronize user accounts,aggregate_data,spark_cluster,2024-03-11 13:27:57,0.34,True,none
sess_0076,Synchronize user accounts,db_query,postgres_client,2024-03-11 13:29:16,0.75,False,scope_violation
sess_0076,Synchronize user accounts,send_notification,email_service,2024-03-11 13:30:15,0.2,True,none
sess_0076,Synchronize user accounts,update_record,orm_client,2024-03-11 13:31:25,0.3,True,none
sess_0077,Analyze user behavior patterns,authenticate,auth_service,2024-04-08 15:10:00,0.18,True,none
sess_0077,Analyze user behavior patterns,validate_input,input_validator,2024-04-08 15:11:20,0.29,True,none
sess_0077,Analyze user behavior patterns,db_query,postgres_client,2024-04-08 15:12:38,0.3,True,none
sess_0077,Analyze user behavior patterns,db_query,mongodb_driver,2024-04-08 15:13:40,0.66,False,scope_violation
sess_0077,Analyze user behavior patterns,update_record,orm_client,2024-04-08 15:14:15,0.26,True,none
sess_0078,Optimize database queries,authenticate,mfa_validator,2024-12-23 09:42:00,0.18,True,none
sess_0078,Optimize database queries,aggregate_data,data_processor,2024-12-23 09:42:58,0.17,True,none
sess_0078,Optimize database queries,aggregate_data,data_processor,2024-12-23 09:43:12,0.27,True,none
sess_0078,Optimize database queries,aggregate_data,pandas_engine,2024-12-23 09:44:25,0.35,True,none
sess_0078,Optimize database queries,decrypt_data,kms_client,2024-12-23 09:45:53,0.69,False,scope_violation
sess_0079,Generate monthly sales report,authenticate,mfa_validator,2024-06-08 15:16:00,0.14,True,none
sess_0079,Generate monthly sales report,monitor_system,cloudwatch,2024-06-08 15:16:15,0.16,True,none
sess_0079,Generate monthly sales report,monitor_system,prometheus,2024-06-08 15:16:49,0.26,True,none
sess_0079,Generate monthly sales report,transfer_data,data_pipeline,2024-06-08 15:18:24,0.71,False,scope_violation
sess_0079,Generate monthly sales report,generate_report,dashboard_builder,2024-06-08 15:18:57,0.32,True,none
sess_0079,Generate monthly sales report,send_notification,slack_api,2024-06-08 15:20:24,0.31,True,none
sess_0080,Configure system settings,authenticate,mfa_validator,2024-06-26 13:23:00,0.16,True,none
sess_0080,Configure system settings,aggregate_data,data_processor,2024-06-26 13:23:53,0.22,True,none
sess_0080,Configure system settings,db_query,mongodb_driver,2024-06-26 13:24:53,0.19,True,none
sess_0080,Configure system settings,validate_input,sanitizer,2024-06-26 13:26:24,0.37,True,none
sess_0080,Configure system settings,validate_input,sanitizer,2024-06-26 13:27:16,0.33,True,none
sess_0080,Configure system settings,validate_input,schema_checker,2024-06-26 13:28:03,0.23,True,none
sess_0080,Configure system settings,validate_input,schema_checker,2024-06-26 13:29:28,0.29,True,none
sess_0080,Configure system settings,decrypt_data,vault_service,2024-06-26 13:30:00,0.63,False,scope_violation
sess_0081,Synchronize user accounts,authenticate,sso_portal,2024-09-25 13:09:00,0.17,True,none
sess_0081,Synchronize user accounts,monitor_system,cloudwatch,2024-09-25 13:10:30,0.18,True,none
sess_0081,Synchronize user accounts,aggregate_data,pandas_engine,2024-09-25 13:12:01,0.3,True,none
sess_0081,Synchronize user accounts,db_query,mysql_connector,2024-09-25 13:13:26,0.71,False,scope_violation
sess_0082,Optimize database queries,authenticate,sso_portal,2024-01-16 17:20:00,0.16,True,none
sess_0082,Optimize database queries,db_query,mongodb_driver,2024-01-16 17:21:28,0.23,True,none
sess_0082,Optimize database queries,aggregate_data,pandas_engine,2024-01-16 17:22:10,0.29,True,none
sess_0082,Optimize database queries,transfer_data,rsync_tool,2024-01-16 17:22:59,0.79,False,scope_violation
sess_0083,Archive old records,authenticate,mfa_validator,2024-11-06 09:23:00,0.2,True,none
sess_0083,Archive old records,aggregate_data,pandas_engine,2024-11-06 09:24:28,0.23,True,none
sess_0083,Archive old records,monitor_system,cloudwatch,2024-11-06 09:24:57,0.18,True,none
sess_0083,Archive old records,db_query,postgres_client,2024-11-06 09:25:47,0.28,True,none
sess_0083,Archive old records,transfer_data,sftp_client,2024-11-06 09:26:09,0.73,False,scope_violation
sess_0083,Archive old records,generate_report,pdf_generator,2024-11-06 09:26:52,0.18,True,none
sess_0084,Validate data quality,authenticate,mfa_validator,2024-05-12 14:04:00,0.12,True,none
sess_0084,Validate data quality,monitor_system,prometheus,2024-05-12 14:05:14,0.25,True,none
sess_0084,Validate data quality,monitor_system,datadog_agent,2024-05-12 14:06:12,0.18,True,none
sess_0084,Validate data quality,monitor_system,datadog_agent,2024-05-12 14:07:14,0.21,True,none
sess_0084,Validate data quality,monitor_system,cloudwatch,2024-05-12 14:08:22,0.26,True,none
sess_0084,Validate data quality,monitor_system,cloudwatch,2024-05-12 14:08:34,0.29,True,none
sess_0084,Validate data quality,transfer_data,data_pipeline,2024-05-12 14:09:22,0.65,False,scope_violation
sess_0084,Validate data quality,update_record,rest_client,2024-05-12 14:10:22,0.21,True,none
sess_0085,Backup customer database,authenticate,auth_service,2024-11-23 09:19:00,0.12,True,none
sess_0085,Backup customer database,validate_input,sanitizer,2024-11-23 09:20:13,0.31,True,none
sess_0085,Backup customer database,delete_record,orm_client,2024-11-23 09:21:58,0.76,False,sequence_violation
sess_0085,Backup customer database,create_user,user_manager,2024-11-23 09:23:27,0.29,True,none
sess_0086,Update product inventory,authenticate,auth_service,2024-06-15 10:04:00,0.12,True,none
sess_0086,Update product inventory,validate_input,schema_checker,2024-06-15 10:04:30,0.33,True,none
sess_0086,Update product inventory,delete_record,orm_client,2024-06-15 10:04:53,0.69,False,sequence_violation
sess_0086,Update product inventory,create_user,ldap_client,2024-06-15 10:05:39,0.38,True,none
sess_0087,Analyze user behavior patterns,authenticate,mfa_validator,2024-04-22 17:21:00,0.14,True,none
sess_0087,Analyze user behavior patterns,validate_input,input_validator,2024-04-22 17:21:46,0.27,True,none
sess_0087,Analyze user behavior patterns,restore_data,backup_service,2024-04-22 17:22:31,0.66,False,sequence_violation
sess_0087,Analyze user behavior patterns,backup_data,snapshot_manager,2024-04-22 17:22:45,0.28,True,none
sess_0088,Review security logs,authenticate,mfa_validator,2024-07-10 13:25:00,0.13,True,none
sess_0088,Review security logs,file_read,s3_client,2024-07-10 13:26:07,0.31,True,none
sess_0088,Review security logs,restore_data,backup_service,2024-07-10 13:26:58,0.71,False,sequence_violation
sess_0088,Review security logs,aggregate_data,spark_cluster,2024-07-10 13:27:54,0.36,True,none
sess_0088,Review security logs,backup_data,archive_tool,2024-07-10 13:28:53,0.37,True,none
sess_0089,Archive old records,authenticate,mfa_validator,2024-07-28 08:08:00,0.12,True,none
sess_0089,Archive old records,monitor_system,datadog_agent,2024-07-28 08:08:38,0.2,True,none
sess_0089,Archive old records,delete_record,orm_client,2024-07-28 08:09:22,0.79,False,sequence_violation
sess_0089,Archive old records,create_user,ldap_client,2024-07-28 08:10:28,0.3,True,none
sess_0090,Consolidate regional data,authenticate,mfa_validator,2024-05-20 09:42:00,0.19,True,none
sess_0090,Consolidate regional data,db_query,postgres_client,2024-05-20 09:42:32,0.3,True,none
sess_0090,Consolidate regional data,delete_record,rest_client,2024-05-20 09:42:50,0.78,False,sequence_violation
sess_0090,Consolidate regional data,create_user,user_manager,2024-05-20 09:44:00,0.31,True,none
sess_0091,Scan for vulnerabilities,authenticate,auth_service,2024-08-24 13:57:00,0.17,True,none
sess_0091,Scan for vulnerabilities,file_read,file_system,2024-08-24 13:57:51,0.21,True,none
sess_0091,Scan for vulnerabilities,monitor_system,datadog_agent,2024-08-24 13:58:00,0.28,True,none
sess_0091,Scan for vulnerabilities,delete_record,orm_client,2024-08-24 13:58:56,0.72,False,sequence_violation
sess_0091,Scan for vulnerabilities,create_user,ldap_client,2024-08-24 14:00:18,0.36,True,none
sess_0091,Scan for vulnerabilities,db_query,postgres_client,2024-08-24 14:01:55,0.2,True,none
sess_0091,Scan for vulnerabilities,monitor_system,datadog_agent,2024-08-24 14:02:18,0.29,True,none
sess_0091,Scan for vulnerabilities,aggregate_data,data_processor,2024-08-24 14:03:34,0.32,True,none
sess_0092,Process payment transactions,authenticate,mfa_validator,2024-10-27 11:40:00,0.15,True,none
sess_0092,Process payment transactions,db_query,mongodb_driver,2024-10-27 11:41:30,0.23,True,none
sess_0092,Process payment transactions,delete_record,orm_client,2024-10-27 11:42:23,0.67,False,sequence_violation
sess_0092,Process payment transactions,create_user,iam_service,2024-10-27 11:42:41,0.27,True,none
sess_0092,Process payment transactions,aggregate_data,spark_cluster,2024-10-27 11:44:01,0.23,True,none
sess_0093,Archive old records,authenticate,sso_portal,2024-11-25 10:15:00,0.16,True,none
sess_0093,Archive old records,db_query,mysql_connector,2024-11-25 10:15:24,0.21,True,none
sess_0093,Archive old records,db_query,mysql_connector,2024-11-25 10:15:43,0.28,True,none
sess_0093,Archive old records,db_query,mongodb_driver,2024-11-25 10:17:11,0.31,True,none
sess_0093,Archive old records,file_write,blob_storage,2024-11-25 10:17:33,0.4,True,none
sess_0093,Archive old records,decrypt_data,vault_service,2024-11-25 10:18:04,0.45,True,none
sess_0093,Archive old records,modify_permissions,rbac_manager,2024-11-25 10:19:23,0.81,False,risk_escalation
sess_0094,Scan for vulnerabilities,authenticate,auth_service,2024-01-26 10:23:00,0.19,True,none
sess_0094,Scan for vulnerabilities,update_record,orm_client,2024-01-26 10:23:39,0.19,True,none
sess_0094,Scan for vulnerabilities,update_record,orm_client,2024-01-26 10:24:39,0.27,True,none
sess_0094,Scan for vulnerabilities,backup_data,archive_tool,2024-01-26 10:25:16,0.35,True,none
sess_0094,Scan for vulnerabilities,backup_data,backup_service,2024-01-26 10:26:16,0.4,True,none
sess_0094,Scan for vulnerabilities,execute_command,ssh_client,2024-01-26 10:27:10,0.78,False,risk_escalation
sess_0095,Configure system settings,authenticate,mfa_validator,2024-04-22 14:46:00,0.16,True,none
sess_0095,Configure system settings,update_record,api_gateway,2024-04-22 14:46:23,0.2,True,none
sess_0095,Configure system settings,backup_data,snapshot_manager,2024-04-22 14:46:57,0.28,True,none
sess_0095,Configure system settings,modify_permissions,policy_engine,2024-04-22 14:48:29,0.78,False,risk_escalation
sess_0096,Prepare quarterly metrics,authenticate,mfa_validator,2024-04-25 08:55:00,0.15,True,none
sess_0096,Prepare quarterly metrics,decrypt_data,crypto_module,2024-04-25 08:55:37,0.19,True,none
sess_0096,Prepare quarterly metrics,update_record,rest_client,2024-04-25 08:57:08,0.26,True,none
sess_0096,Prepare quarterly metrics,file_write,blob_storage,2024-04-25 08:57:43,0.31,True,none
sess_0096,Prepare quarterly metrics,file_write,s3_client,2024-04-25 08:58:11,0.4,True,none
sess_0096,Prepare quarterly metrics,execute_command,ansible_runner,2024-04-25 08:58:42,0.88,False,risk_escalation
sess_0097,Monitor system performance,authenticate,auth_service,2024-04-05 17:21:00,0.12,True,none
sess_0097,Monitor system performance,backup_data,archive_tool,2024-04-05 17:21:20,0.2,True,none
sess_0097,Monitor system performance,file_write,s3_client,2024-04-05 17:21:35,0.28,True,none
sess_0097,Monitor system performance,backup_data,snapshot_manager,2024-04-05 17:22:00,0.35,True,none
sess_0097,Monitor system performance,modify_permissions,rbac_manager,2024-04-05 17:22:30,0.88,False,risk_escalation
sess_0098,Migrate legacy data,authenticate,auth_service,2024-08-07 16:43:00,0.1,True,none
sess_0098,Migrate legacy data,update_record,rest_client,2024-08-07 16:44:40,0.21,True,none
sess_0098,Migrate legacy data,update_record,rest_client,2024-08-07 16:44:56,0.27,True,none
sess_0098,Migrate legacy data,db_query,mysql_connector,2024-08-07 16:46:12,0.34,True,none
sess_0098,Migrate legacy data,file_write,blob_storage,2024-08-07 16:46:52,0.38,True,none
sess_0098,Migrate legacy data,file_write,s3_client,2024-08-07 16:48:07,0.45,True,none
sess_0098,Migrate legacy data,modify_permissions,rbac_manager,2024-08-07 16:48:55,0.78,False,risk_escalation
sess_0099,Restore deleted files,authenticate,auth_service,2024-02-07 12:20:00,0.11,True,none
sess_0099,Restore deleted files,backup_data,archive_tool,2024-02-07 12:20:26,0.22,True,none
sess_0099,Restore deleted files,decrypt_data,kms_client,2024-02-07 12:21:13,0.26,True,none
sess_0099,Restore deleted files,db_query,postgres_client,2024-02-07 12:22:31,0.33,True,none
sess_0099,Restore deleted files,backup_data,snapshot_manager,2024-02-07 12:23:00,0.39,True,none
sess_0099,Restore deleted files,decrypt_data,crypto_module,2024-02-07 12:23:19,0.45,True,none
sess_0099,Restore deleted files,execute_command,ssh_client,2024-02-07 12:23:58,0.77,False,risk_escalation
sess_0100,Synchronize user accounts,authenticate,mfa_validator,2024-04-17 10:09:00,0.16,True,none
sess_0100,Synchronize user accounts,file_write,blob_storage,2024-04-17 10:10:11,0.22,True,none
sess_0100,Synchronize user accounts,decrypt_data,crypto_module,2024-04-17 10:11:40,0.26,True,none
sess_0100,Synchronize user accounts,delete_record,api_gateway,2024-04-17 10:12:32,0.83,False,risk_escalation
